	MOVIEID	TITLE	GENRES	REALEASE	(no genres listed)	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	IMAX	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	count	mean	SCORE	title
6936	44004	Любовь и прочие неприятности	Comedy,Romance	2006.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2065	2.85544794188862	2.87468294763792	Любовь и прочие неприятности
6937	72129	Пила 6	Crime,Horror,Mystery,Thriller	2009.0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1484	2.847708894878706	2.874506961626327	Пила 6
6938	94780	Белоснежка и охотник	Action,Adventure,Drama	2012.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2483	2.8578332662102297	2.873914634099222	Белоснежка и охотник
6939	4625	Millennium	Drama,Sci-Fi,Thriller	1989.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	401	2.7743142144638404	2.8739001952187784	
6940	61250	Мальчикам это нравится	Comedy	2008.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1317	2.8424449506454064	2.872961466400916	Мальчикам это нравится
6941	1330	April Fool's Day	Horror	1986.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1060	2.8349056603773586	2.872849761123373	
6942	60514	Путешествие к центру Земли	Action,Adventure,Sci-Fi	2008.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2052	2.852339181286549	2.872046766269874	Путешествие к центру Земли
6943	558	Повелитель страниц	Action,Adventure,Animation,Children,Fantasy	1994.0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1852	2.850161987041037	2.8720041089776265	Повелитель страниц
6944	77667	СуперМакГрубер	Action,Comedy	2010.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	2.809119010819165	2.871748621279844	СуперМакГрубер
6945	4770	Стеклянный дом	Thriller	2001.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1248	2.8389423076923075	2.8714718813789983	Стеклянный дом
6946	42007	Ходят слухи...	Comedy,Drama,Romance	2005.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1119	2.8351206434316354	2.871414318661966	Ходят слухи...
6947	95207	Президент Линкольн: Охотник на вампиров	Action,Fantasy,Horror,Thriller	2012.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1564	2.8452685421994883	2.871262238202208	Президент Линкольн: Охотник на вампиров
6948	2269	Непристойное предложение	Drama,Romance	1993.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3932	2.860757884028484	2.8711079028721658	Непристойное предложение
6949	1665	Мистер Бин	Comedy	1997.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620	2.862229437229437	2.871042046102076	Мистер Бин
6950	4240	Пришельцы в Америке	Comedy,Fantasy	2001.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	514	2.791828793774319	2.8710403196663994	Пришельцы в Америке
6951	7104	1941	Comedy,War	1979.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	843	2.8226571767497037	2.87097556592962	
6952	1100	Days of Thunder	Action,Drama,Romance	1990.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6646	2.8648058982846827	2.87093636820024	
6953	209	Участь белого человека	Drama	1995.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	788	2.8191624365482237	2.8708847611474613	Участь белого человека
6954	26688	Смерти вопреки	Action,Crime,Drama	1990.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	404	2.76980198019802	2.87076622094159	Смерти вопреки
6955	2876	Дюймовочка	Animation,Children,Fantasy	1994.0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	659	2.8088012139605465	2.8707175231517774	Дюймовочка
6956	1806	Поли	Adventure,Children,Comedy	1998.0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1212	2.8366336633663365	2.870376250220509	Поли
6957	6734	Исповедь невидимки	Comedy,Romance,Sci-Fi,Thriller	1992.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	639	2.8059467918622847	2.870075363571772	Исповедь невидимки
6958	4812	Пикник в космосе	Adventure,Sci-Fi	1986.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	853	2.821805392731536	2.869901182573229	Пикник в космосе
6959	1816	Любовный треугольник	Comedy,Drama	1997.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	774	2.8165374677002584	2.8696358467788503	Любовный треугольник
6960	82499	Как знать...	Comedy,Drama,Romance	2010.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	486	2.7849794238683128	2.869576721445924	Как знать...
6961	186	Девять месяцев	Comedy,Romance	1995.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13237	2.866397219913878	2.869504717363246	Девять месяцев
6962	542	Зятёк	Comedy,Drama,Romance	1993.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3978	2.859100050276521	2.869444538126901	Зятёк
6963	54	Азбука футбола	Children,Comedy	1995.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116	2.832437275985663	2.869336739796585	Азбука футбола
6964	2589	Друзья и любовники	Comedy,Drama,Romance	1999.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	372	2.7580645161290325	2.8690057853914053	Друзья и любовники
6965	704	В поисках приключений	Action,Adventure	1996.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	2.8482587064676617	2.868816790003266	В поисках приключений
6966	90524	Погоня	Action,Drama,Mystery,Thriller	2011.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	514	2.785992217898833	2.867228375574913	Погоня
6967	122	Бумеранг	Comedy,Romance	1992.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4168	2.8570057581573898	2.867036417828745	Бумеранг
6968	125914	Мордекай	Adventure,Comedy,Mystery,Romance	2015.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	524	2.7872137404580157	2.8670122102602966	Мордекай
6969	71205	Тело Дженнифер	Comedy,Horror,Sci-Fi,Thriller	2009.0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1601	2.840099937539038	2.8663333679708947	Тело Дженнифер
6970	618	Двое - это слишком	Comedy,Romance	1995.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	386	2.756476683937824	2.8657188643057	Двое - это слишком
6971	188303	Судная ночь. Начало	Action,Horror,Sci-Fi,Thriller	2018.0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	412	2.763349514563106	2.865706177485338	Судная ночь. Начало
6972	92	Мэри Райли	Drama,Horror,Thriller	1996.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	2496	2.8487580128205128	2.865658624621689	Мэри Райли
6973	3157	Стюарт Литтл	Children,Comedy,Fantasy	1999.0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7111	2.8596540570946423	2.865588939812765	Стюарт Литтл
6974	34321	Несносные медведи	Children,Comedy	2005.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	2.8019578313253013	2.865537600402835	Несносные медведи
6975	2898	Тёмная половина	Horror,Mystery	1993.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	805	2.813043478260869	2.865499750999496	Тёмная половина
6976	3773	House Party	Comedy	1990.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	2.812025316455696	2.865483284644832	
6977	184017	Немой	Mystery,Sci-Fi,Thriller	2018.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	314	2.7308917197452227	2.865432251409636	Немой
6978	55261	Девушка моих кошмаров	Comedy,Drama,Romance	2007.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	823	2.8140947752126366	2.8654276747969494	Девушка моих кошмаров
6979	2856	I Saw What You Did	Thriller	1965.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	529	2.7854442344045367	2.865347545607801	
6980	249964	Форсаж 9	Action,Crime,Thriller	2021.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	383	2.754569190600522	2.865104773746123	Форсаж 9
6981	3898	На живца	Action,Comedy	2000.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	2.781188118811881	2.865049783518581	На живца
6982	4198	Battle Beyond the Stars	Sci-Fi	1980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	364	2.7486263736263736	2.8650058580493822	
6983	81417	Паранормальное явление 2	Horror,IMAX	2010.0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1308	2.8325688073394497	2.864964409599909	Паранормальное явление 2
6984	2805	Голубоглазый Микки	Comedy,Romance	1999.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5649	2.857231368383785	2.8647431157678924	Голубоглазый Микки
6985	184253	Парадокс Кловерфилда	Horror,Mystery,Sci-Fi,Thriller	2018.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1208	2.8294701986754967	2.8646243967437246	Парадокс Кловерфилда
6986	109072	Саботаж	Action,Crime,Drama	2014.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	292	2.719178082191781	2.8646172240308965	Саботаж
6987	499	Мистер Прекрасный	Comedy,Romance	1993.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	427	2.7646370023419204	2.864298187967795	Мистер Прекрасный
6988	4909	Incredible Shrinking Woman, The	Comedy,Sci-Fi	1981.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	341	2.7390029325513194	2.86402073546817	
6989	87485	Очень плохая училка	Comedy	2011.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2783	2.847826086956522	2.8632227524795346	Очень плохая училка
6990	3553	Сплетня	Drama,Thriller	2000.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	721	2.80374479889043	2.863187858729835	Сплетня
6991	90469	Паранормальное явление 3	Horror	2011.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	922	2.816702819956616	2.8631872230773694	Паранормальное явление 3
6992	7454	Ван Хельсинг	Action,Adventure,Fantasy,Horror	2004.0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	7660	2.857114882506528	2.862726425258724	Ван Хельсинг
6993	2532	Conquest of the Planet of the Apes	Action,Sci-Fi	1972.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2323	2.844167025398192	2.8626767070791432	
6994	72380	Посылка	Drama,Horror,Mystery,Sci-Fi,Thriller	2009.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1160	2.8254310344827585	2.862532262091735	Посылка
6995	6425	Шестой игрок	Comedy	1997.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	2.759523809523809	2.8622059618722315	Шестой игрок
6996	47952	Сделка с дьяволом	Action,Horror,Thriller	2006.0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	670	2.797761194029851	2.862151359042901	Сделка с дьяволом
6997	5900	Анализируй то	Comedy,Crime	2002.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3042	2.847140039447732	2.861390265935884	Анализируй то
6998	5460	Крутые девчонки	Action,Animation,Children,Comedy	2002.0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	2.79615952732644	2.8605355069236382	Крутые девчонки
6999	4482	Bright Lights, Big City	Drama	1988.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	372	2.7419354838709675	2.8597034598100097	
7000	3436	Dying Young	Drama,Romance	1991.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	881	2.8098751418842225	2.859626283862614	
7001	3017	Creepshow 2	Horror	1987.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	897	2.810479375696767	2.8594091722884243	
7002	4149	Стерва	Comedy,Romance	2001.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2759	2.8434215295396883	2.8593366528949398	Стерва
7003	3459	Gothic	Drama,Horror	1986.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	437	2.7585812356979407	2.859167227573882	
7004	813	Больше, чем жизнь	Comedy	1996.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	2.775992438563327	2.8591131316427134	Больше, чем жизнь
7005	274	Кто в доме хозяин	Comedy	1995.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345	2.8263940520446096	2.8590906870070807	Кто в доме хозяин
7006	130636	Убрать из друзей	Horror,Mystery,Thriller	2014.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	745	2.8	2.8590459052823736	Убрать из друзей
7007	105731	Телекинез	Drama,Horror	2013.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1025	2.8160975609756096	2.8590205944356364	Телекинез
7008	91386	Делай ноги 2	Animation,Children,Comedy,IMAX	2011.0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	398	2.7474874371859297	2.8584332810394284	Делай ноги 2
7009	1021	Ангелы у кромки поля	Children,Comedy	1994.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4352	2.848000919117647	2.858164050070801	Ангелы у кромки поля
7010	5530	Симона	Comedy,Drama,Fantasy,Sci-Fi	2002.0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1900	2.834736842105263	2.8580343909698374	Симона
7011	4310	Перл Харбор	Action,Drama,Romance,War	2001.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	14417	2.854720122078102	2.857795012360617	Перл Харбор
7012	881	Первый ребенок страны	Children,Comedy	1996.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1242	2.822061191626409	2.8577615389950206	Первый ребенок страны
7013	5961	Blue Steel	Action,Thriller	1990.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	377	2.740053050397878	2.857705740888395	
7014	5874	Еще одна пятница	Comedy	2002.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	2.7774774774774773	2.8574984680887154	Еще одна пятница
7015	4885	Скрытая угроза	Thriller	2001.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	649	2.788906009244992	2.8573847414072198	Скрытая угроза
7016	167738	Три икса: Мировое господство	Action,Adventure,Crime,Thriller	2017.0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	649	2.788906009244992	2.8573847414072198	Три икса: Мировое господство
7017	4622	Loverboy	Comedy	1989.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	2.729106628242075	2.857272147705575	
7018	73000	Девять	Drama,Musical,Romance	2009.0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	413	2.749394673123487	2.8571555853898785	Девять
7019	4063	Прелюдия к поцелую	Comedy,Drama,Romance	1992.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	717	2.794979079497908	2.8570795268459155	Прелюдия к поцелую
7020	1583	Простое желание	Children,Fantasy	1997.0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	293	2.704778156996587	2.856905886179252	Простое желание
7021	103655	Призрачный патруль	Action,Comedy,Fantasy	2013.0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1214	2.82001647446458	2.8567644462524924	Призрачный патруль
7022	6379	Поворот не туда	Horror,Thriller	2003.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1431	2.825296995108316	2.856519208672216	Поворот не туда
7023	5387	С меня хватит!	Drama,Thriller	2002.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1036	2.8132239382239383	2.856385585620669	С меня хватит!
7024	3999	Вертикальный предел	Action,Adventure	2000.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4331	2.8459939967674903	2.8563224873104813	Вертикальный предел
7025	2888	Сведи меня с ума	Comedy,Romance	1999.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1343	2.8227848101265822	2.856131640827634	Сведи меня с ума
7026	7845	Дрожь земли 2: Повторный удар	Comedy,Horror,Sci-Fi	1996.0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	719	2.7934631432545203	2.855855576186952	Дрожь земли 2: Повторный удар
7027	2034	Black Hole, The	Children,Sci-Fi	1979.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2429	2.837381638534376	2.855850751879148	
7028	798	Дневной свет	Action,Adventure,Drama,Thriller	1996.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3584	2.8433314732142856	2.8558487766599576	Дневной свет
7029	876	Супер полицейский 2	Action,Comedy,Crime,Thriller	1993.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	344	2.7252906976744184	2.855767798342717	Супер полицейский 2
7030	64	Украденные сердца	Comedy,Romance	1996.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2205	2.835374149659864	2.855733951403332	Украденные сердца
7031	31223	Бешеные скачки	Children,Comedy	2005.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	2.7262247838616718	2.8556592444797686	Бешеные скачки
7032	1581	В открытом море	Comedy	1997.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	2.792079207920792	2.8556211546708736	В открытом море
7033	4990	Джимми Нейтрон: Мальчик-гений	Adventure,Animation,Children,Comedy	2001.0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1953	2.8325652841781874	2.855574452640367	Джимми Нейтрон: Мальчик-гений
7034	3454	Любой ценой	Comedy,Romance	2000.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	467	2.758029978586724	2.8547415291587246	Любой ценой
7035	4089	Born in East L.A.	Comedy	1987.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	2.7736185383244205	2.854327016279924	
7036	7161	Оптом дешевле	Children,Comedy	2003.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2823	2.8379383634431457	2.8540079882356126	Оптом дешевле
7037	6707	Лихорадка	Horror,Thriller	2002.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1780	2.828370786516854	2.853876634962229	Лихорадка
7038	1920	Солдатики	Animation,Children,Fantasy,War	1998.0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5110	2.8447162426614483	2.8536148488904804	Солдатики
7039	4068	Сахар & перец	Comedy	2001.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	864	2.800925925925926	2.853569684764693	Сахар & перец
7040	8947	Проклятие	Horror,Mystery,Thriller	2004.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3505	2.8405135520684737	2.8534962232867804	Проклятие
7041	4673	Tango & Cash	Action,Comedy,Crime,Thriller	1989.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2774	2.837058399423216	2.853465287685414	
7042	2095	Shaggy D.A., The	Children,Comedy	1976.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	2.799175500588928	2.852948958625184	
7043	4991	Крутой Джо	Comedy,Drama,Romance	2001.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	481	2.7577962577962576	2.852796726230048	Крутой Джо
7044	6763	Дюплекс	Comedy,Crime	2003.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1254	2.8157894736842106	2.8523305380336974	Дюплекс
7045	6039	Woman in Red, The	Comedy,Romance	1984.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	519	2.7639691714836223	2.8522837519917377	
7046	4639	Любимцы Америки	Comedy,Romance	2001.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4960	2.842641129032258	2.8519030635538805	Любимцы Америки
7047	42013	Симулянт	Comedy	2005.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	2.7728055077452667	2.85188376062934	Симулянт
7048	5080	Чyваки	Comedy	2002.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	2.7756622516556293	2.851777345014203	Чyваки
7049	4487	Cocktail	Drama,Romance	1988.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2909	2.835510484702647	2.851354095404606	
7050	637	Сержант Билко	Comedy	1996.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7055	2.8447909284195605	2.851324881492557	Сержант Билко
7051	3909	Женщина сверху	Comedy,Romance	2000.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	721	2.7871012482662967	2.851115424122189	Женщина сверху
7052	91628	«Старый» Новый год	Comedy,Romance	2011.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	516	2.760658914728682	2.850454666131123	«Старый» Новый год
7053	5891	I Spit on Your Grave (Day of the Woman)	Horror,Thriller	1978.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	491	2.7556008146639512	2.85014231881866	
7054	119655	Седьмой сын	Adventure,Children,Fantasy	2014.0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	567	2.7680776014109347	2.850010394735067	Седьмой сын
7055	48520	Свидание моей мечты	Comedy	2006.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015	2.8029556650246303	2.8489974624048573	Свидание моей мечты
7056	5334	Cadillac Man	Comedy,Crime	1990.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	554	2.7644404332129966	2.848861827784107	
7057	205297	Гемини	Action,Drama,Sci-Fi,Thriller	2019.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	621	2.771336553945249	2.847325203106774	Гемини
7058	105755	Советник	Crime,Drama,Thriller	2013.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	512	2.7548828125	2.84714488099039	Советник
7059	64231	Каратель: Территория войны	Action,Crime,Drama,Thriller	2008.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	562	2.762455516014235	2.8467170438053366	Каратель: Территория войны
7060	330	Истории квартала	Action,Crime,Horror	1995.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1657	2.8180446590223296	2.846636648485729	Истории квартала
7061	2882	Яков лжец	Drama	1999.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1113	2.803683737646002	2.8463266461597807	Яков лжец
7062	7381	Девять ярдов 2	Action,Comedy,Crime	2004.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1457	2.813658201784489	2.846247821721073	Девять ярдов 2
7063	92192	Аполлон 18	Horror,Sci-Fi,Thriller	2011.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	529	2.7551984877126654	2.8453974209195216	Аполлон 18
7064	71573	Белая мгла	Action,Crime,Drama,Mystery,Thriller	2009.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	328	2.6996951219512195	2.8452724319092453	Белая мгла
7065	4602	Harlem Nights	Comedy,Crime,Romance	1989.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	570	2.76140350877193	2.8452060872804936	
7066	101283	Невероятный Бёрт Уандерстоун	Comedy	2013.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	2.762798634812287	2.844596893570962	Невероятный Бёрт Уандерстоун
7067	4012	Punchline	Comedy,Drama	1988.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	617	2.766612641815235	2.844391833233097	
7068	2492	20 свиданий	Comedy,Romance	1998.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	851	2.7878965922444183	2.8443138181294096	20 свиданий
7069	179881	Короче	Comedy,Drama,Sci-Fi	2017.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	931	2.7926960257787323	2.844276355130777	Короче
7070	5449	Миллионер поневоле	Comedy,Romance	2002.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5647	2.835753497432265	2.844258231685381	Миллионер поневоле
7071	74580	Шпион по соседству	Action,Children,Comedy	2010.0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	2.760575296108291	2.842602698585019	Шпион по соседству
7072	55245	Удачи, Чак!	Comedy,Romance	2007.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1185	2.80084388185654	2.841912710272604	Удачи, Чак!
7073	6294	Пуленепробиваемый	Action,Adventure,Sci-Fi	2003.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2288	2.820585664335664	2.841862058405879	Пуленепробиваемый
7074	7222	Reefer Madness (a.k.a. Tell Your Children)	Comedy,Drama	1938.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	336	2.696428571428572	2.8415578515229174	
7075	1438	Пик Данте	Action,Thriller	1997.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7646	2.8347501961810098	2.8411426608886803	Пик Данте
7076	4492	Critters	Comedy,Sci-Fi	1986.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1031	2.793404461687682	2.840880929123817	
7077	112911	Геракл	Action,Adventure	2014.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	2.7900723888314376	2.840732848046336	Геракл
7078	95058	Космополис	Drama	2012.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	489	2.740286298568507	2.840562639865428	Космополис
